year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,1,1,821,-4,932,-13,MQ,N846MQ,4418,JFK,DCA,52,213,8,21
2013,1,1,929,0,1028,-14,EV,N11551,4636,EWR,DCA,43,199,9,29
2013,1,1,1058,-2,1210,-6,US,N951UW,2171,LGA,DCA,50,214,10,58
2013,1,1,1059,-1,1210,-5,MQ,N509MQ,3792,JFK,DCA,50,213,10,59
2013,1,1,1155,-5,1312,-3,MQ,N846MQ,4425,JFK,DCA,57,213,11,55
2013,1,1,1241,-6,1342,-13,EV,N36915,4129,EWR,DCA,45,199,12,41
2013,1,1,1439,-6,1558,-15,DL,N319NB,1972,JFK,DCA,56,213,14,39
2013,1,1,1453,-7,1601,-19,US,N951UW,2179,LGA,DCA,51,214,14,53
2013,1,1,1520,-5,1643,-12,MQ,N509MQ,3823,JFK,DCA,57,213,15,20
2013,1,1,1531,38,1637,34,EV,N13975,4372,EWR,DCA,45,199,15,31
2013,1,1,1631,14,1740,13,EV,N14972,4299,EWR,DCA,48,199,16,31
2013,1,1,1757,54,1904,51,EV,N14998,4373,EWR,DCA,45,199,17,57
2013,1,1,1853,-7,2004,-14,US,N951UW,2187,LGA,DCA,54,214,18,53
2013,1,1,1942,157,2124,174,MQ,N835MQ,4410,JFK,DCA,60,213,19,42
2013,1,1,2046,11,2144,-29,9E,N916XJ,3357,JFK,DCA,43,213,20,46
2013,1,1,2128,3,2243,3,MQ,N810MQ,4449,JFK,DCA,54,213,21,28
2013,1,1,2312,192,21,191,EV,N13958,4312,EWR,DCA,44,199,23,12
2013,1,2,657,-3,806,-3,US,N945UW,2163,LGA,DCA,46,214,6,57
2013,1,2,754,79,900,75,EV,N22909,4241,EWR,DCA,46,199,7,54
2013,1,2,815,-10,933,-12,MQ,N853MQ,4418,JFK,DCA,43,213,8,15
2013,1,2,828,-7,952,-15,9E,N901XJ,3383,JFK,DCA,42,213,8,28
2013,1,2,944,15,1054,12,EV,N13969,4636,EWR,DCA,45,199,9,44
2013,1,2,1056,-4,1207,-8,MQ,N546MQ,3792,JFK,DCA,54,213,10,56
2013,1,2,1056,-4,1202,-14,US,N957UW,2171,LGA,DCA,47,214,10,56
2013,1,2,1153,-7,1313,-2,MQ,N853MQ,4425,JFK,DCA,55,213,11,53
2013,1,2,1257,-6,1356,-15,EV,N13969,4129,EWR,DCA,46,199,12,57
2013,1,2,1442,-3,1612,-1,DL,N320NB,1972,JFK,DCA,60,213,14,42
2013,1,2,1456,-4,1607,-13,US,N957UW,2179,LGA,DCA,53,214,14,56
2013,1,2,1525,0,1652,-3,MQ,N516MQ,3823,JFK,DCA,59,213,15,25
2013,1,2,1609,76,1710,67,EV,N11547,4372,EWR,DCA,41,199,16,9
2013,1,2,1728,91,1829,82,EV,N21129,4299,EWR,DCA,39,199,17,28
2013,1,2,1821,67,1945,81,EV,N14542,4373,EWR,DCA,44,199,18,21
2013,1,2,1853,-7,1959,-19,US,N957UW,2187,LGA,DCA,48,214,18,53
2013,1,2,2005,180,2126,176,MQ,N810MQ,4410,JFK,DCA,49,213,20,5
2013,1,2,2007,17,2121,21,EV,N13969,4312,EWR,DCA,48,199,20,7
2013,1,2,2036,1,2137,-36,9E,N922XJ,3357,JFK,DCA,42,213,20,36
2013,1,2,2313,108,20,100,MQ,N810MQ,4449,JFK,DCA,50,213,23,13
2013,1,3,655,-5,815,6,US,N952UW,2163,LGA,DCA,46,214,6,55
2013,1,3,819,-6,934,-11,MQ,N818MQ,4418,JFK,DCA,57,213,8,19
2013,1,3,837,-8,938,-37,9E,N913XJ,3405,JFK,DCA,43,213,8,37
2013,1,3,928,-1,1036,-8,EV,N14542,4636,EWR,DCA,40,199,9,28
2013,1,3,1058,-2,1206,-9,MQ,N502MQ,3792,JFK,DCA,51,213,10,58
2013,1,3,1101,1,1208,-8,US,N952UW,2171,LGA,DCA,50,214,11,1
2013,1,3,1153,-7,1317,2,MQ,N818MQ,4425,JFK,DCA,63,213,11,53
2013,1,3,1307,6,1407,3,EV,N12996,4129,EWR,DCA,42,199,13,7
2013,1,3,1450,14,1558,15,EV,N11107,4372,EWR,DCA,45,199,14,50
2013,1,3,1451,-9,1553,-27,US,N952UW,2179,LGA,DCA,47,214,14,51
2013,1,3,1512,7,1623,-14,9E,N913XJ,3393,JFK,DCA,49,213,15,12
2013,1,3,1619,54,1738,43,MQ,N645MQ,3823,JFK,DCA,50,213,16,19
2013,1,3,1706,1,1825,-5,MQ,N853MQ,4410,JFK,DCA,45,213,17,6
2013,1,3,1732,73,1837,71,EV,N11547,4299,EWR,DCA,42,199,17,32
2013,1,3,1750,47,1858,48,EV,N12564,4373,EWR,DCA,46,199,17,50
2013,1,3,1853,-7,2002,-16,US,N952UW,2187,LGA,DCA,46,214,18,53
2013,1,3,2013,23,2116,16,EV,N14902,4312,EWR,DCA,42,199,20,13
2013,1,3,2119,-6,2239,-1,MQ,N853MQ,4449,JFK,DCA,54,213,21,19
2013,1,3,2211,86,2346,90,9E,N934XJ,3395,JFK,DCA,43,213,22,11
2013,1,3,NA,NA,NA,NA,EV,N14972,4241,EWR,DCA,NA,199,NA,NA
2013,1,4,648,3,801,4,EV,N14542,4241,EWR,DCA,44,199,6,48
2013,1,4,657,-3,812,3,US,N951UW,2163,LGA,DCA,44,214,6,57
2013,1,4,820,-5,946,1,MQ,N835MQ,4418,JFK,DCA,51,213,8,20
2013,1,4,926,-3,1025,-19,EV,N12567,4636,EWR,DCA,38,199,9,26
2013,1,4,1055,-5,1203,-12,MQ,N504MQ,3792,JFK,DCA,47,213,10,55
2013,1,4,1057,-3,1208,-8,US,N951UW,2171,LGA,DCA,46,214,10,57
2013,1,4,1149,-11,1302,-13,MQ,N835MQ,4425,JFK,DCA,50,213,11,49
2013,1,4,1308,7,1410,6,EV,N12567,4129,EWR,DCA,46,199,13,8
2013,1,4,1434,-2,1530,-13,EV,N13118,4372,EWR,DCA,39,199,14,34
2013,1,4,1454,-6,1553,-27,US,N951UW,2179,LGA,DCA,44,214,14,54
2013,1,4,1457,-8,1635,-2,9E,N920XJ,3393,JFK,DCA,46,213,14,57
2013,1,4,1525,0,1650,-5,MQ,N532MQ,3823,JFK,DCA,51,213,15,25
2013,1,4,1658,-7,1800,-30,MQ,N839MQ,4410,JFK,DCA,44,213,16,58
2013,1,4,1733,30,1839,29,EV,N19554,4373,EWR,DCA,43,199,17,33
2013,1,4,1815,116,1938,132,EV,N13994,4299,EWR,DCA,47,199,18,15
2013,1,4,1909,9,2015,-3,US,N951UW,2187,LGA,DCA,46,214,19,9
2013,1,4,2034,44,2149,49,EV,N34110,4312,EWR,DCA,38,199,20,34
2013,1,4,2036,-9,2134,-42,9E,N904XJ,3395,JFK,DCA,41,213,20,36
2013,1,4,2123,-2,2244,4,MQ,N839MQ,4449,JFK,DCA,56,213,21,23
2013,1,4,NA,NA,NA,NA,9E,,3405,JFK,DCA,NA,213,NA,NA
2013,1,5,638,-6,750,-9,EV,N16561,4248,EWR,DCA,44,199,6,38
2013,1,5,800,0,915,1,US,N951UW,2165,LGA,DCA,52,214,8,0
2013,1,5,824,-1,948,3,MQ,N739MQ,4418,JFK,DCA,47,213,8,24
2013,1,5,839,-6,959,-14,9E,N921XJ,3405,JFK,DCA,42,213,8,39
2013,1,5,925,-4,1022,-22,EV,N22909,4636,EWR,DCA,39,199,9,25
2013,1,5,1057,-3,1157,-18,MQ,N532MQ,3792,JFK,DCA,46,213,10,57
2013,1,5,1155,-5,1300,-13,US,N951UW,2173,LGA,DCA,45,214,11,55
2013,1,5,1156,-4,1314,-1,MQ,N739MQ,4425,JFK,DCA,49,213,11,56
2013,1,5,1303,-2,1404,-2,EV,N15910,4129,EWR,DCA,48,199,13,3
2013,1,5,1440,-5,1536,-16,EV,N24128,4126,EWR,DCA,43,199,14,40
2013,1,5,1507,2,1623,-12,9E,N929XJ,3393,JFK,DCA,42,213,15,7
2013,1,5,1522,-3,1642,-13,MQ,N517MQ,3823,JFK,DCA,49,213,15,22
2013,1,5,1703,-2,1805,-25,MQ,N839MQ,4410,JFK,DCA,43,213,17,3
2013,1,5,2043,-2,2146,-28,9E,N910XJ,3395,JFK,DCA,44,213,20,43
2013,1,5,2120,-5,2242,2,MQ,N839MQ,4449,JFK,DCA,57,213,21,20
2013,1,5,2121,-8,2225,-6,EV,N15912,4373,EWR,DCA,40,199,21,21
2013,1,6,819,-6,935,-10,MQ,N835MQ,4418,JFK,DCA,53,213,8,19
2013,1,6,842,-3,1005,-10,9E,N912XJ,3405,JFK,DCA,49,213,8,42
2013,1,6,928,3,1032,-8,EV,N12967,4636,EWR,DCA,44,199,9,28
2013,1,6,1059,-1,1203,-12,MQ,N513MQ,3792,JFK,DCA,51,213,10,59
2013,1,6,1115,15,1224,8,US,N959UW,2171,LGA,DCA,46,214,11,15
2013,1,6,1156,-4,1309,-6,MQ,N835MQ,4425,JFK,DCA,58,213,11,56
2013,1,6,1321,16,1432,27,EV,N16561,4129,EWR,DCA,46,199,13,21
2013,1,6,1453,-7,1606,-14,US,N959UW,2179,LGA,DCA,50,214,14,53
2013,1,6,1502,-3,1632,-5,9E,N912XJ,3393,JFK,DCA,44,213,15,2
2013,1,6,1520,44,1629,46,EV,N13995,3832,EWR,DCA,44,199,15,20
2013,1,6,1524,-1,1653,-2,MQ,N534MQ,3823,JFK,DCA,51,213,15,24
2013,1,6,1624,1,1722,-8,EV,N26549,4299,EWR,DCA,41,199,16,24
2013,1,6,1704,-3,1811,-4,EV,N18557,4373,EWR,DCA,41,199,17,4
2013,1,6,1707,2,1835,5,MQ,N839MQ,4410,JFK,DCA,58,213,17,7
2013,1,6,1910,10,2014,-4,US,N959UW,2187,LGA,DCA,46,214,19,10
2013,1,6,1953,1,2109,7,EV,N48901,4312,EWR,DCA,51,199,19,53
2013,1,6,2044,-1,2142,-34,9E,N930XJ,3395,JFK,DCA,42,213,20,44
2013,1,6,2137,8,2237,3,EV,N33182,4698,EWR,DCA,41,199,21,37
2013,1,7,557,-3,704,5,US,N721UW,2161,LGA,DCA,42,214,5,57
2013,1,7,644,-1,749,-8,EV,N13968,4241,EWR,DCA,46,199,6,44
2013,1,7,700,0,816,9,US,N722US,2163,LGA,DCA,38,214,7,0
2013,1,7,752,-8,907,-10,US,N770UW,2165,LGA,DCA,42,214,7,52
2013,1,7,822,-3,954,9,MQ,N856MQ,4418,JFK,DCA,46,213,8,22
2013,1,7,841,-4,946,-29,9E,N920XJ,3405,JFK,DCA,40,213,8,41
2013,1,7,850,-10,1016,-6,US,N753US,2167,LGA,DCA,44,214,8,50
2013,1,7,943,14,1042,-2,EV,N13978,4636,EWR,DCA,41,199,9,43
2013,1,7,955,-5,1103,-18,US,N721UW,2169,LGA,DCA,42,214,9,55
2013,1,7,1101,1,1219,5,US,N722US,2171,LGA,DCA,40,214,11,1
2013,1,7,1102,2,1206,-9,MQ,N534MQ,3792,JFK,DCA,47,213,11,2
2013,1,7,1153,-7,1303,-12,MQ,N856MQ,4425,JFK,DCA,46,213,11,53
2013,1,7,1203,3,1337,28,US,N770UW,2173,LGA,DCA,41,214,12,3
2013,1,7,1252,-8,1418,11,US,N753US,2175,LGA,DCA,44,214,12,52
2013,1,7,1303,4,1401,-1,EV,N15572,4129,EWR,DCA,47,199,13,3
2013,1,7,1355,-5,1501,-8,US,N721UW,2177,LGA,DCA,42,214,13,55
2013,1,7,1432,-4,1525,-18,EV,N13124,4372,EWR,DCA,36,199,14,32
2013,1,7,1452,-8,1600,-19,US,N722US,2179,LGA,DCA,43,214,14,52
2013,1,7,1502,-3,1629,-8,9E,N916XJ,3393,JFK,DCA,45,213,15,2
2013,1,7,1524,-1,1643,-12,MQ,N546MQ,3823,JFK,DCA,48,213,15,24
2013,1,7,1553,-7,1726,9,US,N770UW,2181,LGA,DCA,43,214,15,53
2013,1,7,1618,-1,1716,-10,EV,N13956,4299,EWR,DCA,40,199,16,18
2013,1,7,1650,-10,1829,12,US,N762US,2183,LGA,DCA,50,214,16,50
2013,1,7,1658,-5,1821,11,EV,N14558,4373,EWR,DCA,40,199,16,58
2013,1,7,1713,8,1836,6,MQ,N835MQ,4410,JFK,DCA,48,213,17,13
2013,1,7,1752,-8,1906,-7,US,N721UW,2185,LGA,DCA,37,214,17,52
2013,1,7,1852,-8,2018,3,US,N722US,2187,LGA,DCA,48,214,18,52
2013,1,7,1942,-1,2045,-8,EV,N14570,4312,EWR,DCA,38,199,19,42
2013,1,7,1954,-6,2106,-11,US,N770UW,2189,LGA,DCA,42,214,19,54
2013,1,7,2042,-3,2138,-38,9E,N936XJ,3395,JFK,DCA,42,213,20,42
2013,1,7,2052,-8,2205,-6,US,N762US,2191,LGA,DCA,46,214,20,52
2013,1,7,2123,-2,2229,-11,MQ,N835MQ,4449,JFK,DCA,45,213,21,23
2013,1,7,2126,-3,2229,-2,EV,N15572,4088,EWR,DCA,39,199,21,26
2013,1,8,554,-6,703,4,US,N712US,2161,LGA,DCA,42,214,5,54
2013,1,8,646,1,807,10,EV,N13994,4241,EWR,DCA,41,199,6,46
2013,1,8,655,-5,757,-10,US,N754UW,2163,LGA,DCA,42,214,6,55
2013,1,8,755,-5,858,-19,US,N756US,2165,LGA,DCA,43,214,7,55
2013,1,8,818,-7,939,-6,MQ,N828MQ,4418,JFK,DCA,42,213,8,18
2013,1,8,841,-4,950,-25,9E,N937XJ,3405,JFK,DCA,41,213,8,41
2013,1,8,852,-8,1006,-16,US,N762US,2167,LGA,DCA,38,214,8,52
2013,1,8,922,-7,1046,2,EV,N14558,4636,EWR,DCA,41,199,9,22
2013,1,8,1002,2,1117,-4,US,N712US,2169,LGA,DCA,43,214,10,2
2013,1,8,1054,-6,1153,-21,US,N754UW,2171,LGA,DCA,42,214,10,54
2013,1,8,1055,-5,1158,-17,MQ,N516MQ,3792,JFK,DCA,48,213,10,55
2013,1,8,1153,-7,1301,-8,US,N756US,2173,LGA,DCA,45,214,11,53
2013,1,8,1154,-6,1308,-7,MQ,N828MQ,4425,JFK,DCA,53,213,11,54
2013,1,8,1256,-5,1354,-10,EV,N14558,4129,EWR,DCA,39,199,12,56
2013,1,8,1258,-2,1359,-8,US,N762US,2175,LGA,DCA,41,214,12,58
2013,1,8,1353,-7,1508,-1,US,N712US,2177,LGA,DCA,41,214,13,53
2013,1,8,1433,-3,1530,-13,EV,N14204,4372,EWR,DCA,39,199,14,33
2013,1,8,1458,-2,1618,-1,US,N754UW,2179,LGA,DCA,64,214,14,58
2013,1,8,1523,-2,1645,-10,MQ,N3AEMQ,3823,JFK,DCA,54,213,15,23
2013,1,8,1555,-5,1709,-8,US,N756US,2181,LGA,DCA,41,214,15,55
2013,1,8,1620,1,1729,3,EV,N12552,4299,EWR,DCA,45,199,16,20
2013,1,8,1659,-6,1756,-34,MQ,N856MQ,4410,JFK,DCA,43,213,16,59
2013,1,8,1659,-1,1821,4,US,N762US,2183,LGA,DCA,48,214,16,59
2013,1,8,1728,143,1843,126,9E,N917XJ,3393,JFK,DCA,44,213,17,28
2013,1,8,1750,47,1911,61,EV,N12996,4373,EWR,DCA,51,199,17,50
2013,1,8,1753,-7,1909,-4,US,N712US,2185,LGA,DCA,48,214,17,53
2013,1,8,1855,-5,2001,-14,US,N754UW,2187,LGA,DCA,44,214,18,55
2013,1,8,1938,-5,2059,6,EV,N13949,4312,EWR,DCA,42,199,19,38
2013,1,8,1953,-7,2131,14,US,N756US,2189,LGA,DCA,42,214,19,53
2013,1,8,2042,-3,2156,-20,9E,N906XJ,3395,JFK,DCA,43,213,20,42
2013,1,8,2050,-10,2204,-7,US,N762US,2191,LGA,DCA,45,214,20,50
2013,1,8,2120,-5,2229,-11,MQ,N856MQ,4449,JFK,DCA,53,213,21,20
2013,1,8,2125,-4,2231,0,EV,N15572,4088,EWR,DCA,40,199,21,25
2013,1,9,557,-3,652,-7,US,N721UW,2161,LGA,DCA,40,214,5,57
2013,1,9,641,-4,755,-2,EV,N22909,4241,EWR,DCA,45,199,6,41
2013,1,9,652,-8,801,-6,US,N712US,2163,LGA,DCA,49,214,6,52
2013,1,9,752,-8,926,9,US,N762US,2165,LGA,DCA,46,214,7,52
2013,1,9,833,8,942,-3,MQ,N840MQ,4418,JFK,DCA,47,213,8,33
2013,1,9,838,-7,1003,-12,9E,N921XJ,3405,JFK,DCA,45,213,8,38
2013,1,9,856,-4,1015,-7,US,N763US,2167,LGA,DCA,50,214,8,56
2013,1,9,920,-9,1033,-11,EV,N13133,4636,EWR,DCA,40,199,9,20
2013,1,9,952,-8,1103,-18,US,N721UW,2169,LGA,DCA,45,214,9,52
2013,1,9,1054,-6,1207,-7,US,N712US,2171,LGA,DCA,51,214,10,54
2013,1,9,1057,-3,1210,-5,MQ,N504MQ,3792,JFK,DCA,52,213,10,57
2013,1,9,1151,-9,1305,-10,MQ,N840MQ,4425,JFK,DCA,59,213,11,51
2013,1,9,1154,-6,1304,-5,US,N762US,2173,LGA,DCA,49,214,11,54
2013,1,9,1253,-8,1356,-8,EV,N13133,4129,EWR,DCA,43,199,12,53
2013,1,9,1255,-5,1417,10,US,N711UW,2175,LGA,DCA,53,214,12,55
2013,1,9,1354,-6,1509,0,US,N749US,2177,LGA,DCA,47,214,13,54
2013,1,9,1429,-7,1528,-15,EV,N27190,4372,EWR,DCA,42,199,14,29
2013,1,9,1501,-4,1626,-11,9E,N930XJ,3393,JFK,DCA,52,213,15,1
2013,1,9,1510,10,1618,-1,US,N754UW,2179,LGA,DCA,47,214,15,10
2013,1,9,1526,1,1647,-8,MQ,N500MQ,3823,JFK,DCA,53,213,15,26
2013,1,9,1615,-4,1727,1,EV,N13133,4299,EWR,DCA,51,199,16,15
2013,1,9,1633,33,1741,24,US,N762US,2181,LGA,DCA,46,214,16,33
2013,1,9,1654,-9,1810,0,EV,N22971,4373,EWR,DCA,45,199,16,54
2013,1,9,1658,-2,1816,-1,US,N711UW,2183,LGA,DCA,51,214,16,58
2013,1,9,1725,20,1830,0,MQ,N818MQ,4410,JFK,DCA,45,213,17,25
2013,1,9,1750,-10,1903,-10,US,N749US,2185,LGA,DCA,48,214,17,50
2013,1,9,1859,-1,2009,-6,US,N754UW,2187,LGA,DCA,47,214,18,59
2013,1,9,1956,-4,2120,3,US,N762US,2189,LGA,DCA,44,214,19,56
2013,1,9,2003,20,2114,21,EV,N14902,4312,EWR,DCA,53,199,20,3
2013,1,9,2037,-8,2147,-29,9E,N918XJ,3395,JFK,DCA,48,213,20,37
2013,1,9,2052,-8,2211,0,US,N711UW,2191,LGA,DCA,54,214,20,52
2013,1,9,2118,-11,2225,-6,EV,N19966,4088,EWR,DCA,40,199,21,18
2013,1,9,2118,-7,2231,-9,MQ,N818MQ,4449,JFK,DCA,54,213,21,18
2013,1,10,555,-5,701,2,US,N756US,2161,LGA,DCA,42,214,5,55
2013,1,10,642,-3,759,2,EV,N13949,4241,EWR,DCA,49,199,6,42
2013,1,10,654,-6,802,-5,US,N749US,2163,LGA,DCA,55,214,6,54
2013,1,10,755,-5,858,-19,US,N711UW,2165,LGA,DCA,44,214,7,55
2013,1,10,820,-5,929,-16,MQ,N854MQ,4418,JFK,DCA,51,213,8,20
2013,1,10,839,-6,940,-35,9E,N928XJ,3405,JFK,DCA,44,213,8,39
2013,1,10,852,-8,1004,-18,US,N760US,2167,LGA,DCA,44,214,8,52
2013,1,10,916,-13,1035,-9,EV,N14907,4636,EWR,DCA,42,199,9,16
2013,1,10,958,-2,1104,-17,US,N756US,2169,LGA,DCA,43,214,9,58
2013,1,10,1056,-4,1154,-20,US,N749US,2171,LGA,DCA,38,214,10,56
2013,1,10,1059,-1,1210,-5,MQ,N542MQ,3792,JFK,DCA,48,213,10,59
2013,1,10,1155,-5,1300,-15,MQ,N854MQ,4425,JFK,DCA,50,213,11,55
2013,1,10,1155,-5,1313,4,US,N747UW,2173,LGA,DCA,47,214,11,55
2013,1,10,1254,-6,1403,-4,US,N760US,2175,LGA,DCA,43,214,12,54
2013,1,10,1308,9,1412,10,EV,N14907,4129,EWR,DCA,44,199,13,8
2013,1,10,1352,-8,1509,0,US,N756US,2177,LGA,DCA,41,214,13,52
2013,1,10,1431,-5,1533,-10,EV,N11187,4372,EWR,DCA,43,199,14,31
2013,1,10,1451,-9,1559,-20,US,N749US,2179,LGA,DCA,43,214,14,51
2013,1,10,1504,-1,1629,-8,9E,N605LR,3393,JFK,DCA,49,213,15,4
2013,1,10,1518,-7,1633,-22,MQ,N528MQ,3823,JFK,DCA,52,213,15,18
2013,1,10,1553,-7,1706,-11,US,N747UW,2181,LGA,DCA,41,214,15,53
2013,1,10,1653,-7,1814,-3,US,N770UW,2183,LGA,DCA,43,214,16,53
2013,1,10,1659,-6,1800,-30,MQ,N840MQ,4410,JFK,DCA,39,213,16,59
2013,1,10,1701,42,1808,42,EV,N12921,4299,EWR,DCA,40,199,17,1
2013,1,10,1701,-2,1802,-8,EV,N13995,4373,EWR,DCA,38,199,17,1
2013,1,10,1756,-4,1916,3,US,N756US,2185,LGA,DCA,46,214,17,56
2013,1,10,1853,-7,2002,-13,US,N749US,2187,LGA,DCA,46,214,18,53
2013,1,10,1938,-5,2050,-3,EV,N12922,4312,EWR,DCA,42,199,19,38
2013,1,10,1952,-8,2106,-11,US,N747UW,2189,LGA,DCA,45,214,19,52
2013,1,10,2038,-7,2139,-37,9E,N933XJ,3395,JFK,DCA,41,213,20,38
2013,1,10,2055,-5,2216,5,US,N770UW,2191,LGA,DCA,42,214,20,55
2013,1,10,2114,-11,2230,-10,MQ,N840MQ,4449,JFK,DCA,53,213,21,14
2013,1,10,2119,-10,2220,-11,EV,N11107,4088,EWR,DCA,39,199,21,19
2013,1,11,553,-7,652,-7,US,N768US,2161,LGA,DCA,44,214,5,53
2013,1,11,646,1,749,-8,EV,N12922,4241,EWR,DCA,42,199,6,46
2013,1,11,652,-8,758,-9,US,N749US,2163,LGA,DCA,46,214,6,52
2013,1,11,751,-9,912,-5,US,N762US,2165,LGA,DCA,50,214,7,51
2013,1,11,820,-5,951,6,MQ,N846MQ,4418,JFK,DCA,41,213,8,20
2013,1,11,841,-4,1006,-9,9E,N917XJ,3405,JFK,DCA,41,213,8,41
2013,1,11,852,-8,1002,-20,US,N712US,2167,LGA,DCA,47,214,8,52
2013,1,11,934,5,1040,-4,EV,N16541,4636,EWR,DCA,44,199,9,34
2013,1,11,949,-11,1054,-27,US,N768US,2169,LGA,DCA,47,214,9,49
2013,1,11,1054,-6,1203,-11,US,N770UW,2171,LGA,DCA,48,214,10,54
2013,1,11,1154,-6,1302,-7,US,N762US,2173,LGA,DCA,45,214,11,54
2013,1,11,1157,-3,1313,-2,MQ,N846MQ,4425,JFK,DCA,53,213,11,57
2013,1,11,1251,-9,1349,-18,US,N712US,2175,LGA,DCA,43,214,12,51
2013,1,11,1258,-3,1401,-3,EV,N12567,4129,EWR,DCA,40,199,12,58
2013,1,11,1322,142,1445,150,MQ,N539MQ,3792,JFK,DCA,60,213,13,22
2013,1,11,1352,-8,1506,-3,US,N768US,2177,LGA,DCA,49,214,13,52
2013,1,11,1433,-3,1844,NA,EV,N13124,4372,EWR,DCA,NA,199,14,33
2013,1,11,1451,-9,1618,-1,US,N770UW,2179,LGA,DCA,61,214,14,51
2013,1,11,1458,-7,1631,-6,9E,N916XJ,3393,JFK,DCA,66,213,14,58
2013,1,11,1553,-7,1708,-9,US,N762US,2181,LGA,DCA,51,214,15,53
2013,1,11,1619,0,1737,11,EV,N13992,4299,EWR,DCA,44,199,16,19
2013,1,11,1653,-7,1822,5,US,N756US,2183,LGA,DCA,54,214,16,53
2013,1,11,1658,93,1817,82,MQ,N539MQ,3823,JFK,DCA,48,213,16,58
2013,1,11,1706,1,1839,9,MQ,N828MQ,4410,JFK,DCA,51,213,17,6
2013,1,11,1709,6,1832,22,EV,N29906,4373,EWR,DCA,47,199,17,9
2013,1,11,1756,-4,1910,-3,US,N768US,2185,LGA,DCA,52,214,17,56
2013,1,11,1853,-7,2005,-10,US,N770UW,2187,LGA,DCA,50,214,18,53
2013,1,11,1952,-8,2118,1,US,N762US,2189,LGA,DCA,48,214,19,52
2013,1,11,2005,22,2119,26,EV,N17196,4312,EWR,DCA,45,199,20,5
2013,1,11,2039,-6,2147,-29,9E,N925XJ,3395,JFK,DCA,46,213,20,39
2013,1,11,2051,-9,2212,1,US,N756US,2191,LGA,DCA,50,214,20,51
2013,1,11,2121,-4,2255,15,MQ,N846MQ,4449,JFK,DCA,52,213,21,21
2013,1,11,2133,4,2235,4,EV,N11551,4088,EWR,DCA,40,199,21,33
2013,1,12,638,-6,748,-11,EV,N11536,4248,EWR,DCA,40,199,6,38
2013,1,12,839,14,936,-9,MQ,N840MQ,4418,JFK,DCA,40,213,8,39
2013,1,12,845,0,957,-16,9E,N908XJ,3405,JFK,DCA,48,213,8,45
2013,1,12,849,-11,956,-27,US,N950UW,2167,LGA,DCA,49,214,8,49
2013,1,12,926,-3,1037,-7,EV,N13913,4636,EWR,DCA,42,199,9,26
2013,1,12,1058,-2,1201,-14,MQ,N528MQ,3792,JFK,DCA,45,213,10,58
2013,1,12,1100,0,1211,-4,US,N947UW,2171,LGA,DCA,44,214,11,0
2013,1,12,1254,-6,1407,-1,US,N950UW,2175,LGA,DCA,44,214,12,54
2013,1,12,1258,-7,1411,5,EV,N17984,4129,EWR,DCA,41,199,12,58
2013,1,12,1304,64,1415,60,MQ,N818MQ,4425,JFK,DCA,51,213,13,4
2013,1,12,1442,-3,1534,-18,EV,N13965,4092,EWR,DCA,38,199,14,42
2013,1,12,1503,-2,1602,-33,9E,N916XJ,3393,JFK,DCA,43,213,15,3
2013,1,12,1523,-2,1639,-16,MQ,N532MQ,3823,JFK,DCA,50,213,15,23
2013,1,12,1658,-7,1757,-33,MQ,N828MQ,4410,JFK,DCA,38,213,16,58
2013,1,12,2043,-2,2141,-33,9E,N924XJ,3395,JFK,DCA,41,213,20,43
2013,1,12,2119,-6,2246,6,MQ,N828MQ,4449,JFK,DCA,55,213,21,19
2013,1,12,2143,14,2246,15,EV,N10575,4276,EWR,DCA,40,199,21,43
2013,1,13,834,9,1005,20,MQ,N846MQ,4418,JFK,DCA,53,213,8,34
2013,1,13,840,-5,1009,-6,9E,N913XJ,3405,JFK,DCA,43,213,8,40
2013,1,13,852,-8,1019,-3,US,N714US,2167,LGA,DCA,49,214,8,52
2013,1,13,922,-3,1040,0,EV,N14952,4636,EWR,DCA,43,199,9,22
2013,1,13,1053,-7,1158,-17,US,N950UW,2171,LGA,DCA,52,214,10,53
2013,1,13,1053,-7,1209,-6,MQ,N510MQ,3792,JFK,DCA,57,213,10,53
2013,1,13,1155,-5,1302,-7,US,N770UW,2173,LGA,DCA,50,214,11,55
2013,1,13,1229,29,1348,33,MQ,N846MQ,4425,JFK,DCA,59,213,12,29
2013,1,13,1253,-7,1417,10,US,N760US,2175,LGA,DCA,51,214,12,53
2013,1,13,1322,17,1912,NA,EV,N29917,4129,EWR,DCA,NA,199,13,22
2013,1,13,1355,-5,1502,-7,US,N765US,2177,LGA,DCA,47,214,13,55
2013,1,13,1458,-2,1604,-16,US,N950UW,2179,LGA,DCA,49,214,14,58
2013,1,13,1505,0,1635,-2,9E,N903XJ,3393,JFK,DCA,51,213,15,5
2013,1,13,1546,70,1704,81,EV,N14923,3832,EWR,DCA,53,199,15,46
2013,1,13,1559,-1,1704,-13,US,N770UW,2181,LGA,DCA,49,214,15,59
2013,1,13,1608,43,1734,39,MQ,N510MQ,3823,JFK,DCA,49,213,16,8
2013,1,13,1657,-3,1805,-12,US,N760US,2183,LGA,DCA,47,214,16,57
2013,1,13,1710,3,1824,9,EV,N13161,4373,EWR,DCA,46,199,17,10
